type,link,pair,PRODUCT NUMBER,ALCOHOL,SUGAR,ACIDS,ENERGY,PRICE / LITRE,MORE INFORMATION,ADDITIONAL INFORMATION,INGREDIENTS DECLARED BY THE PRODUCER,PACKAGING,CLOSURE,PRODUCER,SUPPLIER,SELECTION,text,topNotch,tips
sparkling,"https://www.alko.fi/en/products/912307/Mas-Pere-Seleccion-Cava-Brut/ 
","salads, vegetarian food",912307,11.5%,11.0 g/l,5.9 g/l,70.0 Kcal / 100ml,19.83 EUR,,,Contains sulphites,bottle,natural cork,Pere Ventura,Tampereen Viinitukku,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. They are light and easy to drink, yet balanced with a delicate acidity. Excellent all-round wines for socialising and buffets, or to accompany vegetable and fish dishes.","Brut, medium acidic, fruity, toasted, roasted, lemon notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/912307/Mas-Pere-Seleccion-Cava-Brut/ 
",aperitif,912307,11.5%,11.0 g/l,5.9 g/l,70.0 Kcal / 100ml,19.83 EUR,,,Contains sulphites,bottle,natural cork,Pere Ventura,Tampereen Viinitukku,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. They are light and easy to drink, yet balanced with a delicate acidity. Excellent all-round wines for socialising and buffets, or to accompany vegetable and fish dishes.","Brut, medium acidic, fruity, toasted, roasted, lemon notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/912307/Mas-Pere-Seleccion-Cava-Brut/ 
",seafood,912307,11.5%,11.0 g/l,5.9 g/l,70.0 Kcal / 100ml,19.83 EUR,,,Contains sulphites,bottle,natural cork,Pere Ventura,Tampereen Viinitukku,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. They are light and easy to drink, yet balanced with a delicate acidity. Excellent all-round wines for socialising and buffets, or to accompany vegetable and fish dishes.","Brut, medium acidic, fruity, toasted, roasted, lemon notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/902464/Ch-teau-Marco-Ma-lle-Brut/ 
",buffet,902464,12.5%,10.0 g/l,5.3 g/l,70.0 Kcal / 100ml,36.51 EUR,,,Contains sulphites,bottle,natural cork,Château Marco,Bioviini,sale-to-order selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, very acidic, fruity, citrus notes, green apple notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/902464/Ch-teau-Marco-Ma-lle-Brut/ 
","salads, vegetarian food",902464,12.5%,10.0 g/l,5.3 g/l,70.0 Kcal / 100ml,36.51 EUR,,,Contains sulphites,bottle,natural cork,Château Marco,Bioviini,sale-to-order selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, very acidic, fruity, citrus notes, green apple notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/902464/Ch-teau-Marco-Ma-lle-Brut/ 
",aperitif,902464,12.5%,10.0 g/l,5.3 g/l,70.0 Kcal / 100ml,36.51 EUR,,,Contains sulphites,bottle,natural cork,Château Marco,Bioviini,sale-to-order selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, very acidic, fruity, citrus notes, green apple notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/902464/Ch-teau-Marco-Ma-lle-Brut/ 
",savoury snacks,902464,12.5%,10.0 g/l,5.3 g/l,70.0 Kcal / 100ml,36.51 EUR,,,Contains sulphites,bottle,natural cork,Château Marco,Bioviini,sale-to-order selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, very acidic, fruity, citrus notes, green apple notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/916094/Setencostas-Sparkling-Branco-Bruto-2018/ 
","chicken, turkey",916094,12.0%,8.0 g/l,7.0 g/l,70.0 Kcal / 100ml,17.04 EUR,,,Contains sulphites,bottle,natural cork,Casa Santos Lima,Cisa Drinks,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, citrus notes, green apple notes, yellow plum notes, light biscuit notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/916094/Setencostas-Sparkling-Branco-Bruto-2018/ 
",party wine,916094,12.0%,8.0 g/l,7.0 g/l,70.0 Kcal / 100ml,17.04 EUR,,,Contains sulphites,bottle,natural cork,Casa Santos Lima,Cisa Drinks,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, citrus notes, green apple notes, yellow plum notes, light biscuit notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/916094/Setencostas-Sparkling-Branco-Bruto-2018/ 
","salads, vegetarian food",916094,12.0%,8.0 g/l,7.0 g/l,70.0 Kcal / 100ml,17.04 EUR,,,Contains sulphites,bottle,natural cork,Casa Santos Lima,Cisa Drinks,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, citrus notes, green apple notes, yellow plum notes, light biscuit notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/916094/Setencostas-Sparkling-Branco-Bruto-2018/ 
",soups,916094,12.0%,8.0 g/l,7.0 g/l,70.0 Kcal / 100ml,17.04 EUR,,,Contains sulphites,bottle,natural cork,Casa Santos Lima,Cisa Drinks,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, citrus notes, green apple notes, yellow plum notes, light biscuit notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/914825/Contadi-Castaldi-Ros-Franciacorta-Brut/ 
",fatty fish,914825,12.5%,5.0 g/l,6.0 g/l,70.0 Kcal / 100ml,39.97 EUR,,,Contains sulphites,bottle,natural cork,Contadi Castaldi,Norex Selected Brands,sale-to-order selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, acidic, good body, well-balanced, raspberry notes, berry notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/914825/Contadi-Castaldi-Ros-Franciacorta-Brut/ 
",meditation beverage,914825,12.5%,5.0 g/l,6.0 g/l,70.0 Kcal / 100ml,39.97 EUR,,,Contains sulphites,bottle,natural cork,Contadi Castaldi,Norex Selected Brands,sale-to-order selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, acidic, good body, well-balanced, raspberry notes, berry notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/914825/Contadi-Castaldi-Ros-Franciacorta-Brut/ 
",aperitif,914825,12.5%,5.0 g/l,6.0 g/l,70.0 Kcal / 100ml,39.97 EUR,,,Contains sulphites,bottle,natural cork,Contadi Castaldi,Norex Selected Brands,sale-to-order selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, acidic, good body, well-balanced, raspberry notes, berry notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/914825/Contadi-Castaldi-Ros-Franciacorta-Brut/ 
",seafood,914825,12.5%,5.0 g/l,6.0 g/l,70.0 Kcal / 100ml,39.97 EUR,,,Contains sulphites,bottle,natural cork,Contadi Castaldi,Norex Selected Brands,sale-to-order selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, acidic, good body, well-balanced, raspberry notes, berry notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/900817/Flors-Blanques-Cava-Brut/ 
",blini,900817,11.0%,7.0 g/l,5.7 g/l,70.0 Kcal / 100ml,18.33 EUR,,,Contains sulphites,bottle,natural cork,Viinitie,Viinitie,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, lime notes, green apple notes, yellow plum notes, minerally","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/900817/Flors-Blanques-Cava-Brut/ 
","salads, vegetarian food",900817,11.0%,7.0 g/l,5.7 g/l,70.0 Kcal / 100ml,18.33 EUR,,,Contains sulphites,bottle,natural cork,Viinitie,Viinitie,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, lime notes, green apple notes, yellow plum notes, minerally","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/900817/Flors-Blanques-Cava-Brut/ 
",aperitif,900817,11.0%,7.0 g/l,5.7 g/l,70.0 Kcal / 100ml,18.33 EUR,,,Contains sulphites,bottle,natural cork,Viinitie,Viinitie,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, lime notes, green apple notes, yellow plum notes, minerally","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/900817/Flors-Blanques-Cava-Brut/ 
",seafood,900817,11.0%,7.0 g/l,5.7 g/l,70.0 Kcal / 100ml,18.33 EUR,,,Contains sulphites,bottle,natural cork,Viinitie,Viinitie,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, lime notes, green apple notes, yellow plum notes, minerally","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/008953/T-rley-Talisman-Demi-Sec/ 
",berries and fruits,008953,12.0%,30.0 g/l,5.3 g/l,80.0 Kcal / 100ml,11.85 EUR,,,Contains sulphites,bottle,natural cork,Törley,Bpf-Beverage Partners Finland,general selection,"Medium-sweet or sweet, and deliciously fruity. Ideal for socialising and toasts, or to accompany desserts and lightly spiced dishes.","Medium sweet, medium acidic, sweet pear notes, light flowery notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/008953/T-rley-Talisman-Demi-Sec/ 
",sweet desserts,008953,12.0%,30.0 g/l,5.3 g/l,80.0 Kcal / 100ml,11.85 EUR,,,Contains sulphites,bottle,natural cork,Törley,Bpf-Beverage Partners Finland,general selection,"Medium-sweet or sweet, and deliciously fruity. Ideal for socialising and toasts, or to accompany desserts and lightly spiced dishes.","Medium sweet, medium acidic, sweet pear notes, light flowery notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/008953/T-rley-Talisman-Demi-Sec/ 
",party wine,008953,12.0%,30.0 g/l,5.3 g/l,80.0 Kcal / 100ml,11.85 EUR,,,Contains sulphites,bottle,natural cork,Törley,Bpf-Beverage Partners Finland,general selection,"Medium-sweet or sweet, and deliciously fruity. Ideal for socialising and toasts, or to accompany desserts and lightly spiced dishes.","Medium sweet, medium acidic, sweet pear notes, light flowery notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/008953/T-rley-Talisman-Demi-Sec/ 
",aperitif,008953,12.0%,30.0 g/l,5.3 g/l,80.0 Kcal / 100ml,11.85 EUR,,,Contains sulphites,bottle,natural cork,Törley,Bpf-Beverage Partners Finland,general selection,"Medium-sweet or sweet, and deliciously fruity. Ideal for socialising and toasts, or to accompany desserts and lightly spiced dishes.","Medium sweet, medium acidic, sweet pear notes, light flowery notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/924757/Louis-Massing-Champagne-Brut/ 
",lean fish,924757,12.5%,7.0 g/l,6.9 g/l,70.0 Kcal / 100ml,35.2 EUR,,,Contains sulphites,bottle,natural cork,Champagne Deregard Massing,Domaine Wines,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, green apple notes, yellow plum notes, citrus notes, slightly roasted, herbal notes, hint of mineral","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/924757/Louis-Massing-Champagne-Brut/ 
","clams, mussels, scallops and oysters",924757,12.5%,7.0 g/l,6.9 g/l,70.0 Kcal / 100ml,35.2 EUR,,,Contains sulphites,bottle,natural cork,Champagne Deregard Massing,Domaine Wines,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, green apple notes, yellow plum notes, citrus notes, slightly roasted, herbal notes, hint of mineral","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/924757/Louis-Massing-Champagne-Brut/ 
",aperitif,924757,12.5%,7.0 g/l,6.9 g/l,70.0 Kcal / 100ml,35.2 EUR,,,Contains sulphites,bottle,natural cork,Champagne Deregard Massing,Domaine Wines,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, green apple notes, yellow plum notes, citrus notes, slightly roasted, herbal notes, hint of mineral","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/924757/Louis-Massing-Champagne-Brut/ 
",seafood,924757,12.5%,7.0 g/l,6.9 g/l,70.0 Kcal / 100ml,35.2 EUR,,,Contains sulphites,bottle,natural cork,Champagne Deregard Massing,Domaine Wines,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, green apple notes, yellow plum notes, citrus notes, slightly roasted, herbal notes, hint of mineral","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/534517/Hervieux-Dumez-Sp-cial-Club-Champagne-Brut-2014/ 
","clams, mussels, scallops and oysters",534517,12.0%,10.0 g/l,7.1 g/l,70.0 Kcal / 100ml,65.6 EUR,Sold in gift packaging,,Contains sulphites,bottle,natural cork,Hervieux-Dumez,Parisiana,general selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, acidic, citrus notes, green apple notes, hint of currant, minerally, light herb notes, fresh, refreshing","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/534517/Hervieux-Dumez-Sp-cial-Club-Champagne-Brut-2014/ 
",fatty fish,534517,12.0%,10.0 g/l,7.1 g/l,70.0 Kcal / 100ml,65.6 EUR,Sold in gift packaging,,Contains sulphites,bottle,natural cork,Hervieux-Dumez,Parisiana,general selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, acidic, citrus notes, green apple notes, hint of currant, minerally, light herb notes, fresh, refreshing","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/534517/Hervieux-Dumez-Sp-cial-Club-Champagne-Brut-2014/ 
",aperitif,534517,12.0%,10.0 g/l,7.1 g/l,70.0 Kcal / 100ml,65.6 EUR,Sold in gift packaging,,Contains sulphites,bottle,natural cork,Hervieux-Dumez,Parisiana,general selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, acidic, citrus notes, green apple notes, hint of currant, minerally, light herb notes, fresh, refreshing","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/534517/Hervieux-Dumez-Sp-cial-Club-Champagne-Brut-2014/ 
",seafood,534517,12.0%,10.0 g/l,7.1 g/l,70.0 Kcal / 100ml,65.6 EUR,Sold in gift packaging,,Contains sulphites,bottle,natural cork,Hervieux-Dumez,Parisiana,general selection,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, acidic, citrus notes, green apple notes, hint of currant, minerally, light herb notes, fresh, refreshing","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/923615/2u-Duas-Uvas-Rose-Sparkling-Brut-2018/ 
",fatty fish,923615,12.0%,5.0 g/l,7.1 g/l,70.0 Kcal / 100ml,16.51 EUR,,,Contains sulphites,bottle,natural cork,Quinta do Conde,CISA Drinks,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, strawberry notes, rhubarb notes, currant notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/923615/2u-Duas-Uvas-Rose-Sparkling-Brut-2018/ 
","chicken, turkey",923615,12.0%,5.0 g/l,7.1 g/l,70.0 Kcal / 100ml,16.51 EUR,,,Contains sulphites,bottle,natural cork,Quinta do Conde,CISA Drinks,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, strawberry notes, rhubarb notes, currant notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/923615/2u-Duas-Uvas-Rose-Sparkling-Brut-2018/ 
",party wine,923615,12.0%,5.0 g/l,7.1 g/l,70.0 Kcal / 100ml,16.51 EUR,,,Contains sulphites,bottle,natural cork,Quinta do Conde,CISA Drinks,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, strawberry notes, rhubarb notes, currant notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/923615/2u-Duas-Uvas-Rose-Sparkling-Brut-2018/ 
","salads, vegetarian food",923615,12.0%,5.0 g/l,7.1 g/l,70.0 Kcal / 100ml,16.51 EUR,,,Contains sulphites,bottle,natural cork,Quinta do Conde,CISA Drinks,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Brut, acidic, strawberry notes, rhubarb notes, currant notes","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/925183/Maschio-Millesimato-Prosecco-Ros-Extra-Dry-2019/ 
",savoury snacks,925183,11.0%,12.0 g/l,5.2 g/l,70.0 Kcal / 100ml,17.07 EUR,,,Contains sulphites,bottle,natural cork,Cantine Maschio,Vinetum,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Dry, acidic, raspberry notes, pear notes, flowery","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/925183/Maschio-Millesimato-Prosecco-Ros-Extra-Dry-2019/ 
",party wine,925183,11.0%,12.0 g/l,5.2 g/l,70.0 Kcal / 100ml,17.07 EUR,,,Contains sulphites,bottle,natural cork,Cantine Maschio,Vinetum,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Dry, acidic, raspberry notes, pear notes, flowery","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/925183/Maschio-Millesimato-Prosecco-Ros-Extra-Dry-2019/ 
",aperitif,925183,11.0%,12.0 g/l,5.2 g/l,70.0 Kcal / 100ml,17.07 EUR,,,Contains sulphites,bottle,natural cork,Cantine Maschio,Vinetum,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Dry, acidic, raspberry notes, pear notes, flowery","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/925183/Maschio-Millesimato-Prosecco-Ros-Extra-Dry-2019/ 
",tapas and antipasti,925183,11.0%,12.0 g/l,5.2 g/l,70.0 Kcal / 100ml,17.07 EUR,,,Contains sulphites,bottle,natural cork,Cantine Maschio,Vinetum,sale-to-order selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Dry, acidic, raspberry notes, pear notes, flowery","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/564067/Tosti-Prosecco-Extra-Dry/ 
","chicken, turkey",564067,11.0%,13.0 g/l,5.7 g/l,70.0 Kcal / 100ml,13.17 EUR,,,Contains sulphites,bottle,natural cork,Tosti,Norex Selected Brands,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Dry, medium acidic, rich pear notes, green apple notes, light apricot notes, slightly flowery","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/564067/Tosti-Prosecco-Extra-Dry/ 
",party wine,564067,11.0%,13.0 g/l,5.7 g/l,70.0 Kcal / 100ml,13.17 EUR,,,Contains sulphites,bottle,natural cork,Tosti,Norex Selected Brands,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Dry, medium acidic, rich pear notes, green apple notes, light apricot notes, slightly flowery","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/564067/Tosti-Prosecco-Extra-Dry/ 
","salads, vegetarian food",564067,11.0%,13.0 g/l,5.7 g/l,70.0 Kcal / 100ml,13.17 EUR,,,Contains sulphites,bottle,natural cork,Tosti,Norex Selected Brands,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Dry, medium acidic, rich pear notes, green apple notes, light apricot notes, slightly flowery","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/564067/Tosti-Prosecco-Extra-Dry/ 
",sweet desserts,564067,11.0%,13.0 g/l,5.7 g/l,70.0 Kcal / 100ml,13.17 EUR,,,Contains sulphites,bottle,natural cork,Tosti,Norex Selected Brands,general selection,"Sweetness varies from very dry to medium-sweet. Their rich fruitiness is typically balanced with a crisp acidity. Ideal for toasts, socialising and buffets, or to accompany shellfish, fish and vegetable dishes.","Dry, medium acidic, rich pear notes, green apple notes, light apricot notes, slightly flowery","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/504107/Solter-Rheingau-Riesling-Reserve-R-desheim-Berg-Roseneck-Brut-2012/ 
",tapas and antipasti,504107,12.5%,10.0 g/l,8.6 g/l,70.0 Kcal / 100ml,39.99 EUR,,,Contains sulphites,bottle,natural cork,Solter,Wine Temple,limited quantity product,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, acidic, ripe citrus notes, apricot notes, light pineapple notes, minerally, hint of petrol, balanced, long","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
sparkling,"https://www.alko.fi/en/products/504107/Solter-Rheingau-Riesling-Reserve-R-desheim-Berg-Roseneck-Brut-2012/ 
","salads, vegetarian food",504107,12.5%,10.0 g/l,8.6 g/l,70.0 Kcal / 100ml,39.99 EUR,,,Contains sulphites,bottle,natural cork,Solter,Wine Temple,limited quantity product,"Very dry or dry. A mineral-rich and refreshingly fruity bouquet. Thanks to their high acidity, these wines shine when paired with shellfish, fish, rich vegetable dishes, or white meat.","Brut, acidic, ripe citrus notes, apricot notes, light pineapple notes, minerally, hint of petrol, balanced, long","Sparkling wines and Champagnes are ideal for toasting, as aperitifs, for socialising or for serving throughout a meal."
