type,link,pair,PRODUCT NUMBER,ALCOHOL,SUGAR,ACIDS,ENERGY,PRICE / LITRE,MORE INFORMATION,ADDITIONAL INFORMATION,INGREDIENTS DECLARED BY THE PRODUCER,PACKAGING,CLOSURE,PRODUCER,SUPPLIER,SELECTION,text,topNotch,tips
rose,"https://www.alko.fi/en/products/480047/Calvet-d-Anjou-Ros-2018/ 
",savoury snacks,480047,11.0%,18.0 g/l,5.9 g/l,70.0 Kcal / 100ml,15.47 EUR,,,Contains sulphites,bottle,metal screw cap,GCF,Red Bev,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium sweet, acidic, peach notes, strawberry notes, blueberry notes, hint of chamomile","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/480047/Calvet-d-Anjou-Ros-2018/ 
",party wine,480047,11.0%,18.0 g/l,5.9 g/l,70.0 Kcal / 100ml,15.47 EUR,,,Contains sulphites,bottle,metal screw cap,GCF,Red Bev,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium sweet, acidic, peach notes, strawberry notes, blueberry notes, hint of chamomile","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/929055/Blue-Nun-Pink-2017/ 
",metal screw cap,929055,11.0%,25.0 g/l,4.9 g/l,70.0 Kcal / 100ml,12.92 EUR,,,Contains sulphites,bottle,metal screw cap,F.W.Langguth Erben,Altia,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium sweet, medium acidic, fruity, wild berry notes, strawberry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/929055/Blue-Nun-Pink-2017/ 
",sweet desserts,929055,11.0%,25.0 g/l,4.9 g/l,70.0 Kcal / 100ml,12.92 EUR,,,Contains sulphites,bottle,metal screw cap,F.W.Langguth Erben,Altia,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium sweet, medium acidic, fruity, wild berry notes, strawberry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/929055/Blue-Nun-Pink-2017/ 
",sushi,929055,11.0%,25.0 g/l,4.9 g/l,70.0 Kcal / 100ml,12.92 EUR,,,Contains sulphites,bottle,metal screw cap,F.W.Langguth Erben,Altia,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium sweet, medium acidic, fruity, wild berry notes, strawberry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/929055/Blue-Nun-Pink-2017/ 
",lean fish,929055,11.0%,25.0 g/l,4.9 g/l,70.0 Kcal / 100ml,12.92 EUR,,,Contains sulphites,bottle,metal screw cap,F.W.Langguth Erben,Altia,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium sweet, medium acidic, fruity, wild berry notes, strawberry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/929055/Blue-Nun-Pink-2017/ 
","salads, vegetarian food",929055,11.0%,25.0 g/l,4.9 g/l,70.0 Kcal / 100ml,12.92 EUR,,,Contains sulphites,bottle,metal screw cap,F.W.Langguth Erben,Altia,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium sweet, medium acidic, fruity, wild berry notes, strawberry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/957731/Tommasi-Chiaretto-Granara-Rose-2019/ 
",metal screw cap,957731,12.0%,6.0 g/l,5.6 g/l,70.0 Kcal / 100ml,17.71 EUR,,,Contains sulphites,bottle,metal screw cap,Tommasi Viticoltori,Interbrands Wines & Spirits,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/957731/Tommasi-Chiaretto-Granara-Rose-2019/ 
","salads, vegetarian food",957731,12.0%,6.0 g/l,5.6 g/l,70.0 Kcal / 100ml,17.71 EUR,,,Contains sulphites,bottle,metal screw cap,Tommasi Viticoltori,Interbrands Wines & Spirits,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/957731/Tommasi-Chiaretto-Granara-Rose-2019/ 
",aperitif,957731,12.0%,6.0 g/l,5.6 g/l,70.0 Kcal / 100ml,17.71 EUR,,,Contains sulphites,bottle,metal screw cap,Tommasi Viticoltori,Interbrands Wines & Spirits,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/957731/Tommasi-Chiaretto-Granara-Rose-2019/ 
",savoury snacks,957731,12.0%,6.0 g/l,5.6 g/l,70.0 Kcal / 100ml,17.71 EUR,,,Contains sulphites,bottle,metal screw cap,Tommasi Viticoltori,Interbrands Wines & Spirits,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/921637/X-Berg-Pinot-Noir-Ros-2019/ 
",metal screw cap,921637,11.5%,9.0 g/l,9.1 g/l,70.0 Kcal / 100ml,21.19 EUR,,,Contains sulphites,bottle,metal screw cap,Friedrich Becker,Viinitie,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild strawberry notes, raspberry notes, citrus notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/921637/X-Berg-Pinot-Noir-Ros-2019/ 
","chicken, turkey",921637,11.5%,9.0 g/l,9.1 g/l,70.0 Kcal / 100ml,21.19 EUR,,,Contains sulphites,bottle,metal screw cap,Friedrich Becker,Viinitie,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild strawberry notes, raspberry notes, citrus notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/921637/X-Berg-Pinot-Noir-Ros-2019/ 
",meditation beverage,921637,11.5%,9.0 g/l,9.1 g/l,70.0 Kcal / 100ml,21.19 EUR,,,Contains sulphites,bottle,metal screw cap,Friedrich Becker,Viinitie,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild strawberry notes, raspberry notes, citrus notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/921637/X-Berg-Pinot-Noir-Ros-2019/ 
","salads, vegetarian food",921637,11.5%,9.0 g/l,9.1 g/l,70.0 Kcal / 100ml,21.19 EUR,,,Contains sulphites,bottle,metal screw cap,Friedrich Becker,Viinitie,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild strawberry notes, raspberry notes, citrus notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/929584/Joseph-Scharsch-Nuances-de-Gris-2018/ 
",pork,929584,14.5%,,5.7 g/l,80.0 Kcal / 100ml,42.67 EUR,,May contain sediment,Contains sulphites,bottle,natural cork,Joseph Scharsch,Carelia Wines,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, red berry notes, spicy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/929584/Joseph-Scharsch-Nuances-de-Gris-2018/ 
","chicken, turkey",929584,14.5%,,5.7 g/l,80.0 Kcal / 100ml,42.67 EUR,,May contain sediment,Contains sulphites,bottle,natural cork,Joseph Scharsch,Carelia Wines,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, red berry notes, spicy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/929584/Joseph-Scharsch-Nuances-de-Gris-2018/ 
",mushrooms,929584,14.5%,,5.7 g/l,80.0 Kcal / 100ml,42.67 EUR,,May contain sediment,Contains sulphites,bottle,natural cork,Joseph Scharsch,Carelia Wines,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, red berry notes, spicy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/929584/Joseph-Scharsch-Nuances-de-Gris-2018/ 
",strong cheeses,929584,14.5%,,5.7 g/l,80.0 Kcal / 100ml,42.67 EUR,,May contain sediment,Contains sulphites,bottle,natural cork,Joseph Scharsch,Carelia Wines,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, red berry notes, spicy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/947338/Monte-Ory-Ros-2018/ 
",metal screw cap,947338,13.0%,2.0 g/l,5.2 g/l,70.0 Kcal / 100ml,14.47 EUR,,,Contains sulphites,bottle,metal screw cap,Bodegas Monte Ory,Quantum Beverages,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, strawberry notes, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/947338/Monte-Ory-Ros-2018/ 
",aperitif,947338,13.0%,2.0 g/l,5.2 g/l,70.0 Kcal / 100ml,14.47 EUR,,,Contains sulphites,bottle,metal screw cap,Bodegas Monte Ory,Quantum Beverages,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, strawberry notes, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/947338/Monte-Ory-Ros-2018/ 
","salads, vegetarian food",947338,13.0%,2.0 g/l,5.2 g/l,70.0 Kcal / 100ml,14.47 EUR,,,Contains sulphites,bottle,metal screw cap,Bodegas Monte Ory,Quantum Beverages,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, strawberry notes, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/947338/Monte-Ory-Ros-2018/ 
",savoury snacks,947338,13.0%,2.0 g/l,5.2 g/l,70.0 Kcal / 100ml,14.47 EUR,,,Contains sulphites,bottle,metal screw cap,Bodegas Monte Ory,Quantum Beverages,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, strawberry notes, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/947338/Monte-Ory-Ros-2018/ 
","chicken, turkey",947338,13.0%,2.0 g/l,5.2 g/l,70.0 Kcal / 100ml,14.47 EUR,,,Contains sulphites,bottle,metal screw cap,Bodegas Monte Ory,Quantum Beverages,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, strawberry notes, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/901765/Fleurs-de-Prairie-Ros-2019/ 
",party wine,901765,13.0%,1.0 g/l,5.0 g/l,70.0 Kcal / 100ml,20.12 EUR,,,Contains sulphites,bottle,natural cork,GCF,Hartwall,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, strawberry notes, flowery, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/901765/Fleurs-de-Prairie-Ros-2019/ 
","salads, vegetarian food",901765,13.0%,1.0 g/l,5.0 g/l,70.0 Kcal / 100ml,20.12 EUR,,,Contains sulphites,bottle,natural cork,GCF,Hartwall,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, strawberry notes, flowery, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/901765/Fleurs-de-Prairie-Ros-2019/ 
",seafood,901765,13.0%,1.0 g/l,5.0 g/l,70.0 Kcal / 100ml,20.12 EUR,,,Contains sulphites,bottle,natural cork,GCF,Hartwall,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, strawberry notes, flowery, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/903778/Ultimate-Provence-Ros-2019/ 
",tapas and antipasti,903778,13.0%,,4.2 g/l,70.0 Kcal / 100ml,33.19 EUR,,,Contains sulphites,bottle,natural cork,MDCV,Vinum Import,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, redcurrant notes, citrus notes, wild berry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/903778/Ultimate-Provence-Ros-2019/ 
","salads, vegetarian food",903778,13.0%,,4.2 g/l,70.0 Kcal / 100ml,33.19 EUR,,,Contains sulphites,bottle,natural cork,MDCV,Vinum Import,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, redcurrant notes, citrus notes, wild berry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/903778/Ultimate-Provence-Ros-2019/ 
",aperitif,903778,13.0%,,4.2 g/l,70.0 Kcal / 100ml,33.19 EUR,,,Contains sulphites,bottle,natural cork,MDCV,Vinum Import,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, redcurrant notes, citrus notes, wild berry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/903778/Ultimate-Provence-Ros-2019/ 
",seafood,903778,13.0%,,4.2 g/l,70.0 Kcal / 100ml,33.19 EUR,,,Contains sulphites,bottle,natural cork,MDCV,Vinum Import,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, redcurrant notes, citrus notes, wild berry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/945705/Loudenne-Les-Jardins-Organic-Rose-2019/ 
",sushi,945705,12.0%,1.0 g/l,5.4 g/l,70.0 Kcal / 100ml,32.69 EUR,,May contain sediment,,bottle,synthetic cork,Château Loudenne,China Spirit Oy,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, wild berry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/945705/Loudenne-Les-Jardins-Organic-Rose-2019/ 
",synthetic cork,945705,12.0%,1.0 g/l,5.4 g/l,70.0 Kcal / 100ml,32.69 EUR,,May contain sediment,,bottle,synthetic cork,Château Loudenne,China Spirit Oy,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, fruity, wild berry notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
