type,link,pair,PRODUCT NUMBER,ALCOHOL,SUGAR,ACIDS,ENERGY,PRICE / LITRE,MORE INFORMATION,ADDITIONAL INFORMATION,INGREDIENTS DECLARED BY THE PRODUCER,PACKAGING,CLOSURE,PRODUCER,SUPPLIER,SELECTION,text,topNotch,tips
desert,"https://www.alko.fi/en/products/939777/Taylor-s-40-Year-Old-Tawny-Port/ 
",sweet desserts,939777,20.0%,120.0 g/l,,160.0 Kcal / 100ml,266.64 EUR,,,Contains sulphites,bottle,natural cork,Quinta and Vineyard Bottlers,Uniq Drinks Finland,sale-to-order selection,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Brown, sweet, fruity, leather notes, aromatic","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/939777/Taylor-s-40-Year-Old-Tawny-Port/ 
",strong cheeses,939777,20.0%,120.0 g/l,,160.0 Kcal / 100ml,266.64 EUR,,,Contains sulphites,bottle,natural cork,Quinta and Vineyard Bottlers,Uniq Drinks Finland,sale-to-order selection,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Brown, sweet, fruity, leather notes, aromatic","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/308083/Churchill-Reserve-Port/ 
",chocolate desserts,308083,19.5%,100.0 g/l,4.2 g/l,150.0 Kcal / 100ml,46.45 EUR,,May contain sediment,Contains sulphites,bottle,natural cork,Churchill Graham,Red Bev,general selection,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Richly red, sweet, dark berry notes, cherry notes, light date notes, liquorice notes, balanced","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/308083/Churchill-Reserve-Port/ 
",party wine,308083,19.5%,100.0 g/l,4.2 g/l,150.0 Kcal / 100ml,46.45 EUR,,May contain sediment,Contains sulphites,bottle,natural cork,Churchill Graham,Red Bev,general selection,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Richly red, sweet, dark berry notes, cherry notes, light date notes, liquorice notes, balanced","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/308083/Churchill-Reserve-Port/ 
",sweet desserts,308083,19.5%,100.0 g/l,4.2 g/l,150.0 Kcal / 100ml,46.45 EUR,,May contain sediment,Contains sulphites,bottle,natural cork,Churchill Graham,Red Bev,general selection,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Richly red, sweet, dark berry notes, cherry notes, light date notes, liquorice notes, balanced","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/308083/Churchill-Reserve-Port/ 
",strong cheeses,308083,19.5%,100.0 g/l,4.2 g/l,150.0 Kcal / 100ml,46.45 EUR,,May contain sediment,Contains sulphites,bottle,natural cork,Churchill Graham,Red Bev,general selection,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Richly red, sweet, dark berry notes, cherry notes, light date notes, liquorice notes, balanced","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/515072/Dr.-Loosen-Riesling-Beerenauslese-2013/ 
",berries and fruits,515072,6.5%,150.0 g/l,9.9 g/l,100.0 Kcal / 100ml,88.93 EUR,,"Dessert wine. Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,natural cork,Dr. Loosen,Winestate,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, very acidic, apricot notes, ripe citrus notes, light pineapple notes, hint of birch leaf, minerally, elegant","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/515072/Dr.-Loosen-Riesling-Beerenauslese-2013/ 
",meditation beverage,515072,6.5%,150.0 g/l,9.9 g/l,100.0 Kcal / 100ml,88.93 EUR,,"Dessert wine. Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,natural cork,Dr. Loosen,Winestate,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, very acidic, apricot notes, ripe citrus notes, light pineapple notes, hint of birch leaf, minerally, elegant","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/515072/Dr.-Loosen-Riesling-Beerenauslese-2013/ 
",sweet desserts,515072,6.5%,150.0 g/l,9.9 g/l,100.0 Kcal / 100ml,88.93 EUR,,"Dessert wine. Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,natural cork,Dr. Loosen,Winestate,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, very acidic, apricot notes, ripe citrus notes, light pineapple notes, hint of birch leaf, minerally, elegant","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/515072/Dr.-Loosen-Riesling-Beerenauslese-2013/ 
",strong cheeses,515072,6.5%,150.0 g/l,9.9 g/l,100.0 Kcal / 100ml,88.93 EUR,,"Dessert wine. Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,natural cork,Dr. Loosen,Winestate,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, very acidic, apricot notes, ripe citrus notes, light pineapple notes, hint of birch leaf, minerally, elegant","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/526547/Ch-teau-Rabaud-Promis-2015/ 
",chocolate desserts,526547,13.5%,150.0 g/l,6.3 g/l,140.0 Kcal / 100ml,67.29 EUR,A wooden transport packaging,Dessert wine,Contains sulphites,bottle,natural cork,Château Rabaud-Promis,Veyret Latour,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, acidic, apricot jam notes, peach notes, orange peel notes, light honey notes, noble rot notes, multi-dimensional, elegant, long","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/526547/Ch-teau-Rabaud-Promis-2015/ 
",tapas and antipasti,526547,13.5%,150.0 g/l,6.3 g/l,140.0 Kcal / 100ml,67.29 EUR,A wooden transport packaging,Dessert wine,Contains sulphites,bottle,natural cork,Château Rabaud-Promis,Veyret Latour,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, acidic, apricot jam notes, peach notes, orange peel notes, light honey notes, noble rot notes, multi-dimensional, elegant, long","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/526547/Ch-teau-Rabaud-Promis-2015/ 
",sweet desserts,526547,13.5%,150.0 g/l,6.3 g/l,140.0 Kcal / 100ml,67.29 EUR,A wooden transport packaging,Dessert wine,Contains sulphites,bottle,natural cork,Château Rabaud-Promis,Veyret Latour,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, acidic, apricot jam notes, peach notes, orange peel notes, light honey notes, noble rot notes, multi-dimensional, elegant, long","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/526547/Ch-teau-Rabaud-Promis-2015/ 
",strong cheeses,526547,13.5%,150.0 g/l,6.3 g/l,140.0 Kcal / 100ml,67.29 EUR,A wooden transport packaging,Dessert wine,Contains sulphites,bottle,natural cork,Château Rabaud-Promis,Veyret Latour,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, acidic, apricot jam notes, peach notes, orange peel notes, light honey notes, noble rot notes, multi-dimensional, elegant, long","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/562964/Clos-Henri-Patience-Late-Harvest-2014/ 
",game birds,562964,13.0%,160.0 g/l,7.1 g/l,140.0 Kcal / 100ml,77.31 EUR,,Dessert wine,Contains sulphites,bottle,natural cork,Clos Henri,Bpf-Beverage Partners Finland,general selection,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, medium acidic, ripe apricot notes, citrus marmalade notes, light honey notes, hint of herb, long","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/562964/Clos-Henri-Patience-Late-Harvest-2014/ 
",meditation beverage,562964,13.0%,160.0 g/l,7.1 g/l,140.0 Kcal / 100ml,77.31 EUR,,Dessert wine,Contains sulphites,bottle,natural cork,Clos Henri,Bpf-Beverage Partners Finland,general selection,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, medium acidic, ripe apricot notes, citrus marmalade notes, light honey notes, hint of herb, long","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/562964/Clos-Henri-Patience-Late-Harvest-2014/ 
",sweet desserts,562964,13.0%,160.0 g/l,7.1 g/l,140.0 Kcal / 100ml,77.31 EUR,,Dessert wine,Contains sulphites,bottle,natural cork,Clos Henri,Bpf-Beverage Partners Finland,general selection,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, medium acidic, ripe apricot notes, citrus marmalade notes, light honey notes, hint of herb, long","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/562964/Clos-Henri-Patience-Late-Harvest-2014/ 
",strong cheeses,562964,13.0%,160.0 g/l,7.1 g/l,140.0 Kcal / 100ml,77.31 EUR,,Dessert wine,Contains sulphites,bottle,natural cork,Clos Henri,Bpf-Beverage Partners Finland,general selection,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, medium acidic, ripe apricot notes, citrus marmalade notes, light honey notes, hint of herb, long","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/502684/Georg-Breuer-Berg-Schlossberg-Riesling-Auslese-2015/ 
",savoury snacks,502684,8.0%,150.0 g/l,9.7 g/l,100.0 Kcal / 100ml,159.97 EUR,,"Dessert wine. Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,natural cork,Georg Breuer,Vindirekt Finland,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, acidic, citrus marmalade notes, ripe apricot notes, clementine notes, birch leaf notes, hint of petrol, elegant","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/502684/Georg-Breuer-Berg-Schlossberg-Riesling-Auslese-2015/ 
",berries and fruits,502684,8.0%,150.0 g/l,9.7 g/l,100.0 Kcal / 100ml,159.97 EUR,,"Dessert wine. Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,natural cork,Georg Breuer,Vindirekt Finland,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, acidic, citrus marmalade notes, ripe apricot notes, clementine notes, birch leaf notes, hint of petrol, elegant","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/502684/Georg-Breuer-Berg-Schlossberg-Riesling-Auslese-2015/ 
",aperitif,502684,8.0%,150.0 g/l,9.7 g/l,100.0 Kcal / 100ml,159.97 EUR,,"Dessert wine. Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,natural cork,Georg Breuer,Vindirekt Finland,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, acidic, citrus marmalade notes, ripe apricot notes, clementine notes, birch leaf notes, hint of petrol, elegant","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/502684/Georg-Breuer-Berg-Schlossberg-Riesling-Auslese-2015/ 
",strong cheeses,502684,8.0%,150.0 g/l,9.7 g/l,100.0 Kcal / 100ml,159.97 EUR,,"Dessert wine. Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,natural cork,Georg Breuer,Vindirekt Finland,limited quantity product,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, acidic, citrus marmalade notes, ripe apricot notes, clementine notes, birch leaf notes, hint of petrol, elegant","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/907298/Noita-Blaufr-nkisch-2018/ 
",casseroles,907298,10.5%,,7.4 g/l,60.0 Kcal / 100ml,35.95 EUR,,,Contains sulphites,bottle,natural cork,Noita Winery,Uniq Drinks Finland,sale-to-order selection,"Fruit wines and sparkling fruit wines are made from ingredients other than grapes. Aromatised wines are at least partially made from grapes, but berries or berry extract, or fruits or fruit extract, have been added to give flavour. Sparkling fruit wines often have currant, gooseberry and citrus flavours. In fruit wines, you can discern notes of apple, pear, blueberry, raspberry, cranberry or blackcurrant. Aromatised wines can be flavoured with strawberry, passion fruit, orange, raspberry, grapefruit or pear. The flavour is typically medium-sweet or sweet, and the wine can be fizzy or bubbly.","Medium-bodied, low tannins, plum notes, blueberry notes, aromatic","Sparkling fruit wines, fruit wines and aromatised wines are perfect for socialising, as aperitifs or in mixed drinks and punches. Try them in cocktails or punches, and choose the berry or fruit that you like the most. You can adjust the alcohol content by adding spirits, liquor, sparkling water, tonic or juice. Decorate with the season’s berries, fruits and herbs."
desert,"https://www.alko.fi/en/products/907298/Noita-Blaufr-nkisch-2018/ 
","mutton, lamb",907298,10.5%,,7.4 g/l,60.0 Kcal / 100ml,35.95 EUR,,,Contains sulphites,bottle,natural cork,Noita Winery,Uniq Drinks Finland,sale-to-order selection,"Fruit wines and sparkling fruit wines are made from ingredients other than grapes. Aromatised wines are at least partially made from grapes, but berries or berry extract, or fruits or fruit extract, have been added to give flavour. Sparkling fruit wines often have currant, gooseberry and citrus flavours. In fruit wines, you can discern notes of apple, pear, blueberry, raspberry, cranberry or blackcurrant. Aromatised wines can be flavoured with strawberry, passion fruit, orange, raspberry, grapefruit or pear. The flavour is typically medium-sweet or sweet, and the wine can be fizzy or bubbly.","Medium-bodied, low tannins, plum notes, blueberry notes, aromatic","Sparkling fruit wines, fruit wines and aromatised wines are perfect for socialising, as aperitifs or in mixed drinks and punches. Try them in cocktails or punches, and choose the berry or fruit that you like the most. You can adjust the alcohol content by adding spirits, liquor, sparkling water, tonic or juice. Decorate with the season’s berries, fruits and herbs."
desert,"https://www.alko.fi/en/products/907298/Noita-Blaufr-nkisch-2018/ 
",party wine,907298,10.5%,,7.4 g/l,60.0 Kcal / 100ml,35.95 EUR,,,Contains sulphites,bottle,natural cork,Noita Winery,Uniq Drinks Finland,sale-to-order selection,"Fruit wines and sparkling fruit wines are made from ingredients other than grapes. Aromatised wines are at least partially made from grapes, but berries or berry extract, or fruits or fruit extract, have been added to give flavour. Sparkling fruit wines often have currant, gooseberry and citrus flavours. In fruit wines, you can discern notes of apple, pear, blueberry, raspberry, cranberry or blackcurrant. Aromatised wines can be flavoured with strawberry, passion fruit, orange, raspberry, grapefruit or pear. The flavour is typically medium-sweet or sweet, and the wine can be fizzy or bubbly.","Medium-bodied, low tannins, plum notes, blueberry notes, aromatic","Sparkling fruit wines, fruit wines and aromatised wines are perfect for socialising, as aperitifs or in mixed drinks and punches. Try them in cocktails or punches, and choose the berry or fruit that you like the most. You can adjust the alcohol content by adding spirits, liquor, sparkling water, tonic or juice. Decorate with the season’s berries, fruits and herbs."
desert,"https://www.alko.fi/en/products/907298/Noita-Blaufr-nkisch-2018/ 
",pasta and pizza,907298,10.5%,,7.4 g/l,60.0 Kcal / 100ml,35.95 EUR,,,Contains sulphites,bottle,natural cork,Noita Winery,Uniq Drinks Finland,sale-to-order selection,"Fruit wines and sparkling fruit wines are made from ingredients other than grapes. Aromatised wines are at least partially made from grapes, but berries or berry extract, or fruits or fruit extract, have been added to give flavour. Sparkling fruit wines often have currant, gooseberry and citrus flavours. In fruit wines, you can discern notes of apple, pear, blueberry, raspberry, cranberry or blackcurrant. Aromatised wines can be flavoured with strawberry, passion fruit, orange, raspberry, grapefruit or pear. The flavour is typically medium-sweet or sweet, and the wine can be fizzy or bubbly.","Medium-bodied, low tannins, plum notes, blueberry notes, aromatic","Sparkling fruit wines, fruit wines and aromatised wines are perfect for socialising, as aperitifs or in mixed drinks and punches. Try them in cocktails or punches, and choose the berry or fruit that you like the most. You can adjust the alcohol content by adding spirits, liquor, sparkling water, tonic or juice. Decorate with the season’s berries, fruits and herbs."
desert,"https://www.alko.fi/en/products/003278/Alahovin-Hilikunmakkee-Valkoinen-Viinimarjaviini/ 
",party wine,003278,12.0%,,,70.0 Kcal / 100ml,19.32 EUR,,Finnish berry winery,Contains sulphites,bottle,,Alahovi,Alahovin Viinitila Oy,sale-to-order selection,"Fruit wines and sparkling fruit wines are made from ingredients other than grapes. Aromatised wines are at least partially made from grapes, but berries or berry extract, or fruits or fruit extract, have been added to give flavour. Sparkling fruit wines often have currant, gooseberry and citrus flavours. In fruit wines, you can discern notes of apple, pear, blueberry, raspberry, cranberry or blackcurrant. Aromatised wines can be flavoured with strawberry, passion fruit, orange, raspberry, grapefruit or pear. The flavour is typically medium-sweet or sweet, and the wine can be fizzy or bubbly.","Medium sweet, slightly acidic, berry notes","Sparkling fruit wines, fruit wines and aromatised wines are perfect for socialising, as aperitifs or in mixed drinks and punches. Try them in cocktails or punches, and choose the berry or fruit that you like the most. You can adjust the alcohol content by adding spirits, liquor, sparkling water, tonic or juice. Decorate with the season’s berries, fruits and herbs."
desert,"https://www.alko.fi/en/products/918827/Lignell-Piispanen-Kuopio-Wine/ 
",metal screw cap,918827,15.0%,150.0 g/l,5.4 g/l,150.0 Kcal / 100ml,14.8 EUR,,,Contains sulphites,bottle,metal screw cap,Lignell & Piispanen,Lignell & Piispanen,general selection,"Fruit wines and sparkling fruit wines are made from ingredients other than grapes. Aromatised wines are at least partially made from grapes, but berries or berry extract, or fruits or fruit extract, have been added to give flavour. Sparkling fruit wines often have currant, gooseberry and citrus flavours. In fruit wines, you can discern notes of apple, pear, blueberry, raspberry, cranberry or blackcurrant. Aromatised wines can be flavoured with strawberry, passion fruit, orange, raspberry, grapefruit or pear. The flavour is typically medium-sweet or sweet, and the wine can be fizzy or bubbly.","Reddish brown, sweet, arctic bramble notes, light caramel notes, aromatic","Sparkling fruit wines, fruit wines and aromatised wines are perfect for socialising, as aperitifs or in mixed drinks and punches. Try them in cocktails or punches, and choose the berry or fruit that you like the most. You can adjust the alcohol content by adding spirits, liquor, sparkling water, tonic or juice. Decorate with the season’s berries, fruits and herbs."
